Username,Last name,First name,Email address,Status,Started,Completed,Duration,Grade/100.00,Question 1,Response 1,Right answer 1
id_54302573,Shepherd,Allison,a.shepherd@student.example.com,Finished,21 July 2025  4:41 PM,21 July 2025  4:42 PM,1 min 40 secs,100.0,"   Variable 1: \({7,944}\)   Variable 1 per household: \({6}\)  Variable 3: \({501}\)   Variable 4: \({4.0}\)  Variable 5: \({3.41}\)            ",Seed: 784894; ans1: 400.8 [score]; ans2: 5296 [score]; ans3: 124456 [score]; ans4: 4514.8 [score]; ans5: 301 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 784894; ans1: 400.8 [score]; ans2: 25471.6 [score]; ans3: 144631.6 [score]; ans4: 21714.6 [score]; ans5: 1447.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_54729471,Glenn,Erin,e.glenn@student.example.com,Finished,21 July 2025  5:08 PM,21 July 2025  5:26 PM,18 mins 34 secs,100.0,"   Variable 1: \({1,525}\)   Variable 1 per household: \({6}\)  Variable 3: \({696}\)   Variable 4: \({3.0}\)  Variable 5: \({2.75}\)            ",Seed: 226839; ans1: 556.8 [score]; ans2: 762.5 [score]; ans3: 23637.5 [score]; ans4: 699.1 [score]; ans5: 46.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 226839; ans1: 556.8 [score]; ans2: 5094.7 [score]; ans3: 27969.7 [score]; ans4: 4670.2 [score]; ans5: 311.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_40869660,Brown,Micheal,m.brown@student.example.com,Finished,21 July 2025  5:10 PM,21 July 2025  5:23 PM,13 mins 4 secs,100.0,"   Variable 1: \({4,749}\)   Variable 1 per household: \({5}\)  Variable 3: \({517}\)   Variable 4: \({1.8}\)  Variable 5: \({0.82}\)            ",Seed: 980733; ans1: 413.6 [score]; ans2: 1710 [score]; ans3: 72945 [score]; ans4: 779 [score]; ans5: 52 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 980733; ans1: 413.6 [score]; ans2: 7071.1 [score]; ans3: 78306.1 [score]; ans4: 3221.3 [score]; ans5: 214.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_91076585,Adams,Robin,r.adams@student.example.com,Finished,21 July 2025  5:11 PM,21 July 2025  5:34 PM,23 mins 20 secs,100.0,"   Variable 1: \({3,254}\)   Variable 1 per household: \({4}\)  Variable 3: \({687}\)   Variable 4: \({1.2}\)  Variable 5: \({3.2}\)            ",Seed: 782800; ans1: 549.6 [score]; ans2: 13120.1 [score]; ans3: 61930.1 [score]; ans4: 34987.0 [score]; ans5: 2332.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-F | prt2-4-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-F | prt4-4-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 782800; ans1: 549.6 [score]; ans2: 4292.2 [score]; ans3: 53102.2 [score]; ans4: 11445.7 [score]; ans5: 763.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_92849443,Castillo,Laura,l.castillo@student.example.com,Finished,21 July 2025  5:25 PM,23 July 2025  5:00 PM,1 day 23 hours,100.0,"   Variable 1: \({7,155}\)   Variable 1 per household: \({4}\)  Variable 3: \({750}\)   Variable 4: \({1.2}\)  Variable 5: \({0.6}\)            ",Seed: 192445; ans1: 600 [score]; ans2: 2146.8 [score]; ans3: 109471.8 [score]; ans4: 1073.4 [score]; ans5: 71.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 192445; ans1: 600 [score]; ans2: 10303.2 [score]; ans3: 117628.2 [score]; ans4: 5151.6 [score]; ans5: 343.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_21504638,Stephens,Robert,r.stephens@student.example.com,Finished,21 July 2025  5:31 PM,23 July 2025  5:00 PM,1 day 23 hours,100.0,"   Variable 1: \({2,203}\)   Variable 1 per household: \({4}\)  Variable 3: \({706}\)   Variable 4: \({0.6}\)  Variable 5: \({3.28}\)            ",Seed: 597077; ans1: 564.8 [score]; ans2: 1493.1 [score]; ans3: 34538.1 [score]; ans4: 1807.3 [score]; ans5: 120.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 597077; ans1: 564.8 [score]; ans2: 1493.1 [score]; ans3: 34538.1 [score]; ans4: 8162.3 [score]; ans5: 544.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_41514307,Fields,Nancy,n.fields@student.example.com,Finished,21 July 2025  8:28 PM,21 July 2025  8:48 PM,19 mins 48 secs,100.0,"   Variable 1: \({7,362}\)   Variable 1 per household: \({5}\)  Variable 3: \({747}\)   Variable 4: \({2.4}\)  Variable 5: \({2.76}\)            ",Seed: 361427; ans1: 597.6 [score]; ans2: 3535.2 [score]; ans3: 113965.2 [score]; ans4: 4065.5 [score]; ans5: 271.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 361427; ans1: 597.6 [score]; ans2: 21117.7 [score]; ans3: 131547.7 [score]; ans4: 24285.4 [score]; ans5: 1619.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_36764358,Schultz,Angela,a.schultz@student.example.com,Finished,21 July 2025  8:52 PM,21 July 2025  9:20 PM,27 mins 18 secs,100.0,"   Variable 1: \({3,116}\)   Variable 1 per household: \({4}\)  Variable 3: \({734}\)   Variable 4: \({3.6}\)  Variable 5: \({1.57}\)            ",Seed: 916997; ans1: 587.2 [score]; ans2: 2804.4 [score]; ans3: 49544.4 [score]; ans4: 1223.0 [score]; ans5: 81.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 916997; ans1: 587.2 [score]; ans2: 13173.9 [score]; ans3: 59913.9 [score]; ans4: 5745.3 [score]; ans5: 383.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_44054384,Garcia,Joyce,j.garcia@student.example.com,Finished,22 July 2025  1:00 AM,23 July 2025  4:56 PM,1 day 15 hours,100.0,"   Variable 1: \({7,715}\)   Variable 1 per household: \({6}\)  Variable 3: \({538}\)   Variable 4: \({2.4}\)  Variable 5: \({1.29}\)            ",Seed: 189997; ans1: 430.4 [score]; ans2: 3086.4 [score]; ans3: 118811.4 [score]; ans4: 1658.9 [score]; ans5: 110.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 189997; ans1: 430.4 [score]; ans2: 15938.6 [score]; ans3: 131663.6 [score]; ans4: 8567.0 [score]; ans5: 571.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_55113143,Williams,James,j.williams@student.example.com,Finished,22 July 2025  9:38 AM,23 July 2025  6:29 AM,20 hours 50 mins,100.0,"   Variable 1: \({8,438}\)   Variable 1 per household: \({4}\)  Variable 3: \({784}\)   Variable 4: \({3.4}\)  Variable 5: \({1.43}\)            ",Seed: 182954; ans1: 627.2 [score]; ans2: 7174.0 [score]; ans3: 133744.0 [score]; ans4: 3017.3 [score]; ans5: 201.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 182954; ans1: 627.2 [score]; ans2: 35987.7 [score]; ans3: 162557.7 [score]; ans4: 15136.0 [score]; ans5: 1009.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_17922675,Foster,Daniel,d.foster@student.example.com,Finished,22 July 2025  11:51 AM,22 July 2025  11:58 AM,7 mins 37 secs,60.0,"   Variable 1: \({1,118}\)   Variable 1 per household: \({3}\)  Variable 3: \({706}\)   Variable 4: \({4.9}\)  Variable 5: \({3.65}\)            ",Seed: 593343; ans1: 564.8 [score]; ans2: 2064.6 [score]; ans3: 18834.6 [score]; ans4: 1537.9 [score]; ans5: 102.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-1-F | prt2-2-F | prt2-3-F | prt2-4-F; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 0 | prt4-1-F | prt4-2-F | prt4-3-F | prt4-4-F; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 593343; ans1: 564.8 [score]; ans2: 6188.2 [score]; ans3: 22958.2 [score]; ans4: 4609.6 [score]; ans5: 307.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_37150956,Dyer,William,w.dyer@student.example.com,Finished,22 July 2025  1:39 PM,23 July 2025  3:10 PM,1 day 1 hour,100.0,"   Variable 1: \({8,292}\)   Variable 1 per household: \({6}\)  Variable 3: \({741}\)   Variable 4: \({4.4}\)  Variable 5: \({0.53}\)            ",Seed: 943738; ans1: 592.8 [score]; ans2: 6080.8 [score]; ans3: 130460.8 [score]; ans4: 732.46 [score]; ans5: 48.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 943738; ans1: 592.8 [score]; ans2: 43256.4 [score]; ans3: 167636.4 [score]; ans4: 5210.4 [score]; ans5: 347.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_70725250,Willis,Zachary,z.willis@student.example.com,Finished,22 July 2025  2:05 PM,22 July 2025  5:36 PM,3 hours 30 mins,100.0,"   Variable 1: \({3,226}\)   Variable 1 per household: \({5}\)  Variable 3: \({671}\)   Variable 4: \({4.6}\)  Variable 5: \({2.31}\)            ",Seed: 955153; ans1: 536.8 [score]; ans2: 2967.9 [score]; ans3: 51357.9 [score]; ans4: 1490.4 [score]; ans5: 99.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 955153; ans1: 536.8 [score]; ans2: 15931.8 [score]; ans3: 64321.8 [score]; ans4: 8000.5 [score]; ans5: 533.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_68343740,Park,Thomas,t.park@student.example.com,Finished,22 July 2025  2:07 PM,23 July 2025  5:00 PM,1 day 2 hours,100.0,"   Variable 1: \({6,758}\)   Variable 1 per household: \({3}\)  Variable 3: \({542}\)   Variable 4: \({4.8}\)  Variable 5: \({2.43}\)            ",Seed: 658458; ans1: 433.6 [score]; ans2: 10814.4 [score]; ans3: 112184.4 [score]; ans4: 5474.8 [score]; ans5: 365 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 658458; ans1: 433.6 [score]; ans2: 28130.6 [score]; ans3: 129500.6 [score]; ans4: 14241.1 [score]; ans5: 949.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_61758217,Davenport,Caitlin,c.davenport@student.example.com,Finished,22 July 2025  2:41 PM,22 July 2025  2:54 PM,12 mins 56 secs,100.0,"   Variable 1: \({9,228}\)   Variable 1 per household: \({5}\)  Variable 3: \({631}\)   Variable 4: \({1.9}\)  Variable 5: \({2.32}\)            ",Seed: 843900; ans1: 504.8 [score]; ans2: 3506.6 [score]; ans3: 141926.6 [score]; ans4: 4281.8 [score]; ans5: 285.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 843900; ans1: 504.8 [score]; ans2: 17701.5 [score]; ans3: 156121.5 [score]; ans4: 21614.5 [score]; ans5: 1441.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_56737561,Adkins,Carla,c.adkins@student.example.com,Finished,22 July 2025  4:08 PM,22 July 2025  4:10 PM,1 min 28 secs,100.0,"   Variable 1: \({9,956}\)   Variable 1 per household: \({4}\)  Variable 3: \({536}\)   Variable 4: \({4.8}\)  Variable 5: \({2.59}\)            ",Seed: 989263; ans1: 428.8 [score]; ans2: 11947.2 [score]; ans3: 161287.2 [score]; ans4: 6446.5 [score]; ans5: 429.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 989263; ans1: 428.8 [score]; ans2: 40983.7 [score]; ans3: 190323.7 [score]; ans4: 22114.1 [score]; ans5: 1474.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_87908511,Hart,Brandon,b.hart@student.example.com,Finished,22 July 2025  4:32 PM,22 July 2025  5:09 PM,36 mins 48 secs,100.0,"   Variable 1: \({4,751}\)   Variable 1 per household: \({5}\)  Variable 3: \({668}\)   Variable 4: \({1.2}\)  Variable 5: \({2.24}\)            ",Seed: 988013; ans1: 534.4 [score]; ans2: 1140.2 [score]; ans3: 72405.2 [score]; ans4: 2128.4 [score]; ans5: 141.9 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 988013; ans1: 534.4 [score]; ans2: 6093.4 [score]; ans3: 77358.4 [score]; ans4: 11374.4 [score]; ans5: 758.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_86172822,Torres,Michael,m.torres@student.example.com,Finished,22 July 2025  4:55 PM,22 July 2025  5:36 PM,40 mins 57 secs,100.0,"   Variable 1: \({3,401}\)   Variable 1 per household: \({3}\)  Variable 3: \({524}\)   Variable 4: \({1.9}\)  Variable 5: \({3.05}\)            ",Seed: 669652; ans1: 419.2 [score]; ans2: 2154.0 [score]; ans3: 53169.0 [score]; ans4: 3457.7 [score]; ans5: 230.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 669652; ans1: 419.2 [score]; ans2: 5417.7 [score]; ans3: 56432.7 [score]; ans4: 8696.8 [score]; ans5: 579.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_54053637,Smith,Michelle,m.smith@student.example.com,Finished,22 July 2025  5:00 PM,22 July 2025  5:13 PM,12 mins 43 secs,100.0,"   Variable 1: \({1,361}\)   Variable 1 per household: \({3}\)  Variable 3: \({782}\)   Variable 4: \({0.7}\)  Variable 5: \({2.39}\)            ",Seed: 556375; ans1: 625.6 [score]; ans2: 317.8 [score]; ans3: 20732.8 [score]; ans4: 1085.1 [score]; ans5: 72.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 556375; ans1: 625.6 [score]; ans2: 1192.0 [score]; ans3: 21607.0 [score]; ans4: 4069.9 [score]; ans5: 271.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_13686262,Knapp,Sharon,s.knapp@student.example.com,Finished,22 July 2025  7:20 PM,22 July 2025  7:22 PM,1 min 58 secs,100.0,"   Variable 1: \({9,589}\)   Variable 1 per household: \({4}\)  Variable 3: \({602}\)   Variable 4: \({1.6}\)  Variable 5: \({2.06}\)            ",Seed: 390490; ans1: 481.6 [score]; ans2: 3836.8 [score]; ans3: 147671.8 [score]; ans4: 4940.9 [score]; ans5: 329.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 390490; ans1: 481.6 [score]; ans2: 14777.8 [score]; ans3: 158612.8 [score]; ans4: 19026.4 [score]; ans5: 1268.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_96284148,Turner,Doris,d.turner@student.example.com,Finished,22 July 2025  7:22 PM,23 July 2025  1:22 AM,5 hours 59 mins,100.0,"   Variable 1: \({9,661}\)   Variable 1 per household: \({6}\)  Variable 3: \({677}\)   Variable 4: \({3.4}\)  Variable 5: \({0.57}\)            ",Seed: 784481; ans1: 541.6 [score]; ans2: 5474.6 [score]; ans3: 150389.6 [score]; ans4: 917.8 [score]; ans5: 61.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 784481; ans1: 541.6 [score]; ans2: 35580.3 [score]; ans3: 180495.3 [score]; ans4: 5964.9 [score]; ans5: 397.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_57237585,Mccullough,Mark,m.mccullough@student.example.com,Finished,22 July 2025  8:05 PM,22 July 2025  8:17 PM,12 mins 25 secs,100.0,"   Variable 1: \({9,465}\)   Variable 1 per household: \({6}\)  Variable 3: \({737}\)   Variable 4: \({3.3}\)  Variable 5: \({3.97}\)            ",Seed: 158045; ans1: 589.6 [score]; ans2: 5205.8 [score]; ans3: 147180.8 [score]; ans4: 6262.7 [score]; ans5: 417.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 158045; ans1: 589.6 [score]; ans2: 36831.7 [score]; ans3: 178806.7 [score]; ans4: 44309.7 [score]; ans5: 2954.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_33456721,Price,Diana,d.price@student.example.com,Finished,22 July 2025  8:39 PM,23 July 2025  12:47 PM,16 hours 8 mins,100.0,"   Variable 1: \({7,293}\)   Variable 1 per household: \({5}\)  Variable 3: \({695}\)   Variable 4: \({1.5}\)  Variable 5: \({3.13}\)            ",Seed: 820295; ans1: 556 [score]; ans2: 2187.9 [score]; ans3: 111582.9 [score]; ans4: 4565.4 [score]; ans5: 304.36 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 820295; ans1: 556 [score]; ans2: 12164.7 [score]; ans3: 121559.7 [score]; ans4: 25383.7 [score]; ans5: 1692.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_86740567,Flores,Kellie,k.flores@student.example.com,Finished,22 July 2025  10:56 PM,22 July 2025  11:16 PM,20 mins 17 secs,100.0,"   Variable 1: \({8,173}\)   Variable 1 per household: \({3}\)  Variable 3: \({522}\)   Variable 4: \({2.6}\)  Variable 5: \({1.15}\)            ",Seed: 920359; ans1: 417.6 [score]; ans2: 7082.4 [score]; ans3: 129677.4 [score]; ans4: 3132.6 [score]; ans5: 208.84 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 920359; ans1: 417.6 [score]; ans2: 17747.8 [score]; ans3: 140342.8 [score]; ans4: 7850.0 [score]; ans5: 523.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_75052902,Garza,Maria,m.garza@student.example.com,Finished,22 July 2025  10:58 PM,22 July 2025  11:02 PM,4 mins 23 secs,100.0,"   Variable 1: \({4,311}\)   Variable 1 per household: \({3}\)  Variable 3: \({638}\)   Variable 4: \({0.6}\)  Variable 5: \({2.8}\)            ",Seed: 760382; ans1: 510.4 [score]; ans2: 862.2 [score]; ans3: 65527.2 [score]; ans4: 4023.6 [score]; ans5: 268.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 760382; ans1: 510.4 [score]; ans2: 2640.4 [score]; ans3: 67305.4 [score]; ans4: 12321.9 [score]; ans5: 821.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_56018539,Johnson,David,d.johnson@student.example.com,Finished,23 July 2025  12:03 AM,23 July 2025  12:09 AM,5 mins 16 secs,100.0,"   Variable 1: \({5,616}\)   Variable 1 per household: \({5}\)  Variable 3: \({544}\)   Variable 4: \({1.9}\)  Variable 5: \({3.39}\)            ",Seed: 154611; ans1: 435.2 [score]; ans2: 2133.7 [score]; ans3: 86373.7 [score]; ans4: 3806.0 [score]; ans5: 253.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 154611; ans1: 435.2 [score]; ans2: 9287.5 [score]; ans3: 93527.5 [score]; ans4: 16570.9 [score]; ans5: 1104.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
