Username,Last name,First name,Email address,Status,Started,Completed,Duration,Grade/100.00,Question 1,Response 1,Right answer 1
id_87908511,Hart,Brandon,b.hart@student.example.com,Finished,20 June 2025  5:01 PM,21 June 2025  11:08 PM,1 day 6 hours,100.0,Variable 1: \({2000}\) ; Variable 2: \({192}\) ; Variable 3: \({7}\) ; Variable 4: \({109}\) ;   ,Seed: 753679; ans1: 27 [score]; ans2: 43 [score]; ans3: 40 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 753679; ans1: 27 [score]; ans2: 44 [score]; ans3: 40 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_22624592,Smith,Jon,j.smith@student.example.com,Finished,24 June 2025  2:07 PM,24 June 2025  2:12 PM,5 mins 14 secs,100.0,Variable 1: \({2000}\) ; Variable 2: \({106}\) ; Variable 3: \({5}\) ; Variable 4: \({75}\) ;   ,Seed: 571037; ans1: 21 [score]; ans2: 34 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 571037; ans1: 21 [score]; ans2: 34 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_31912614,Kent,Gary,g.kent@student.example.com,Finished,24 June 2025  2:52 PM,24 June 2025  2:57 PM,5 mins 20 secs,100.0,Variable 1: \({2400}\) ; Variable 2: \({128}\) ; Variable 3: \({7}\) ; Variable 4: \({76}\) ;   ,Seed: 785323; ans1: 18 [score]; ans2: 35 [score]; ans3: 28 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 785323; ans1: 18 [score]; ans2: 35 [score]; ans3: 28 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_47915105,Moore,Michelle,m.moore@student.example.com,Finished,24 June 2025  3:58 PM,24 June 2025  4:03 PM,5 mins 53 secs,100.0,Variable 1: \({2200}\) ; Variable 2: \({100}\) ; Variable 3: \({7}\) ; Variable 4: \({44}\) ;   ,Seed: 750343; ans1: 14 [score]; ans2: 25 [score]; ans3: 16 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 750343; ans1: 14 [score]; ans2: 25 [score]; ans3: 16 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_41048310,Roth,Charles,c.roth@student.example.com,Finished,24 June 2025  4:19 PM,24 June 2025  4:33 PM,13 mins 55 secs,70.0,Variable 1: \({1600}\) ; Variable 2: \({175}\) ; Variable 3: \({6}\) ; Variable 4: \({74}\) ;   ,Seed: 187562; ans1: 29 [score]; ans2: 47 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-3-T | prt2-1-F | ATGT_true. | prt2-4-T | prt2-5-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 187562; ans1: 29 [score]; ans2: 37 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_27881126,Coleman,Olivia,o.coleman@student.example.com,Finished,24 June 2025  4:21 PM,24 June 2025  4:28 PM,7 mins 19 secs,100.0,Variable 1: \({2600}\) ; Variable 2: \({124}\) ; Variable 3: \({5}\) ; Variable 4: \({40}\) ;   ,Seed: 922150; ans1: 25 [score]; ans2: 52 [score]; ans3: 15 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 922150; ans1: 25 [score]; ans2: 52 [score]; ans3: 15 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_41269352,Cooper,Peter,p.cooper@student.example.com,Finished,24 June 2025  7:21 PM,24 June 2025  7:36 PM,15 mins 4 secs,100.0,Variable 1: \({1200}\) ; Variable 2: \({59}\) ; Variable 3: \({5}\) ; Variable 4: \({29}\) ;   ,Seed: 391577; ans1: 12 [score]; ans2: 12 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 391577; ans1: 12 [score]; ans2: 11 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_57237585,Mccullough,Mark,m.mccullough@student.example.com,Finished,24 June 2025  7:33 PM,24 June 2025  7:59 PM,25 mins 51 secs,100.0,Variable 1: \({2400}\) ; Variable 2: \({101}\) ; Variable 3: \({6}\) ; Variable 4: \({31}\) ;   ,Seed: 572836; ans1: 17 [score]; ans2: 32 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 572836; ans1: 17 [score]; ans2: 32 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_54053637,Smith,Michelle,m.smith@student.example.com,Finished,24 June 2025  8:25 PM,24 June 2025  8:29 PM,3 mins 38 secs,100.0,Variable 1: \({800}\) ; Variable 2: \({132}\) ; Variable 3: \({5}\) ; Variable 4: \({27}\) ;   ,Seed: 100653; ans1: 26 [score]; ans2: 17 [score]; ans3: 10 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 100653; ans1: 26 [score]; ans2: 17 [score]; ans3: 10 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_75052902,Garza,Maria,m.garza@student.example.com,Finished,24 June 2025  8:54 PM,24 June 2025  9:05 PM,11 mins,100.0,Variable 1: \({1600}\) ; Variable 2: \({146}\) ; Variable 3: \({6}\) ; Variable 4: \({115}\) ;   ,Seed: 523849; ans1: 24 [score]; ans2: 31 [score]; ans3: 42 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 523849; ans1: 24 [score]; ans2: 31 [score]; ans3: 42 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_33456721,Price,Diana,d.price@student.example.com,Finished,24 June 2025  9:30 PM,25 June 2025  1:17 PM,15 hours 47 mins,100.0,Variable 1: \({2400}\) ; Variable 2: \({71}\) ; Variable 3: \({6}\) ; Variable 4: \({79}\) ;   ,Seed: 150594; ans1: 12 [score]; ans2: 22 [score]; ans3: 29 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 150594; ans1: 12 [score]; ans2: 23 [score]; ans3: 29 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_73505798,Baker,Leslie,l.baker@student.example.com,Finished,24 June 2025  9:56 PM,25 June 2025  1:17 PM,15 hours 21 mins,100.0,Variable 1: \({1200}\) ; Variable 2: \({113}\) ; Variable 3: \({4}\) ; Variable 4: \({100}\) ;   ,Seed: 657528; ans1: 28 [score]; ans2: 27 [score]; ans3: 37 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 657528; ans1: 28 [score]; ans2: 27 [score]; ans3: 36 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_29638290,Lee,Heather,h.lee@student.example.com,Finished,24 June 2025  10:32 PM,25 June 2025  12:01 AM,1 hour 29 mins,70.0,Variable 1: \({2600}\) ; Variable 2: \({137}\) ; Variable 3: \({5}\) ; Variable 4: \({72}\) ;   ,Seed: 519574; ans1:  27.4 [score]; ans2: 71240 [score]; ans3: 26.28 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-3-T | prt2-1-F | ATGT_true. | prt2-4-T | prt2-5-F; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 519574; ans1: 27 [score]; ans2: 57 [score]; ans3: 26 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_41352676,Wilson,Christine,c.wilson@student.example.com,Finished,24 June 2025  11:06 PM,24 June 2025  11:07 PM,1 min 3 secs,100.0,Variable 1: \({1800}\) ; Variable 2: \({140}\) ; Variable 3: \({3}\) ; Variable 4: \({115}\) ;   ,Seed: 682376; ans1: 47 [score]; ans2: 67 [score]; ans3: 42 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 682376; ans1: 47 [score]; ans2: 67 [score]; ans3: 42 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_50758387,Mcclain,Logan,l.mcclain@student.example.com,Finished,25 June 2025  12:11 AM,25 June 2025  1:12 PM,13 hours,100.0,Variable 1: \({2000}\) ; Variable 2: \({91}\) ; Variable 3: \({4}\) ; Variable 4: \({53}\) ;   ,Seed: 806178; ans1: 23 [score]; ans2: 36 [score]; ans3: 19 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 806178; ans1: 23 [score]; ans2: 36 [score]; ans3: 19 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_20447173,Jennings,Sandra,s.jennings@student.example.com,Finished,25 June 2025  12:13 AM,25 June 2025  12:21 AM,7 mins 36 secs,100.0,Variable 1: \({1200}\) ; Variable 2: \({76}\) ; Variable 3: \({6}\) ; Variable 4: \({94}\) ;   ,Seed: 729713; ans1: 13 [score]; ans2: 13 [score]; ans3: 34 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 729713; ans1: 13 [score]; ans2: 12 [score]; ans3: 34 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_79975161,Anderson,John,j.anderson@student.example.com,Finished,25 June 2025  8:59 AM,25 June 2025  9:21 AM,22 mins 28 secs,100.0,Variable 1: \({1800}\) ; Variable 2: \({106}\) ; Variable 3: \({5}\) ; Variable 4: \({75}\) ;   ,Seed: 730237; ans1: 21 [score]; ans2: 30 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 730237; ans1: 21 [score]; ans2: 31 [score]; ans3: 27 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_47224044,Dawson,Taylor,t.dawson@student.example.com,Finished,25 June 2025  9:12 AM,25 June 2025  9:23 AM,11 mins 3 secs,100.0,Variable 1: \({1200}\) ; Variable 2: \({152}\) ; Variable 3: \({7}\) ; Variable 4: \({44}\) ;   ,Seed: 738335; ans1: 22 [score]; ans2: 21 [score]; ans3: 16 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 738335; ans1: 22 [score]; ans2: 21 [score]; ans3: 16 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_50475029,Salinas,Thomas,t.salinas@student.example.com,Finished,25 June 2025  9:52 AM,25 June 2025  9:55 AM,3 mins 42 secs,100.0,Variable 1: \({1800}\) ; Variable 2: \({57}\) ; Variable 3: \({3}\) ; Variable 4: \({94}\) ;   ,Seed: 876604; ans1: 19 [score]; ans2: 27 [score]; ans3: 34 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 876604; ans1: 19 [score]; ans2: 27 [score]; ans3: 34 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_30846586,Scott,Jeffrey,j.scott@student.example.com,Finished,25 June 2025  10:34 AM,25 June 2025  10:43 AM,8 mins 2 secs,100.0,Variable 1: \({800}\) ; Variable 2: \({117}\) ; Variable 3: \({4}\) ; Variable 4: \({61}\) ;   ,Seed: 620768; ans1: 29 [score]; ans2: 19 [score]; ans3: 22 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 620768; ans1: 29 [score]; ans2: 19 [score]; ans3: 22 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_38803723,Harris,Todd,t.harris@student.example.com,Finished,25 June 2025  11:23 AM,25 June 2025  11:43 AM,19 mins 4 secs,100.0,Variable 1: \({2600}\) ; Variable 2: \({92}\) ; Variable 3: \({6}\) ; Variable 4: \({39}\) ;   ,Seed: 12798; ans1: 15 [score]; ans2: 31 [score]; ans3: 14 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 12798; ans1: 15 [score]; ans2: 32 [score]; ans3: 14 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_17096534,Castro,Ronald,r.castro@student.example.com,Finished,25 June 2025  11:34 AM,25 June 2025  11:41 AM,6 mins 36 secs,100.0,Variable 1: \({1400}\) ; Variable 2: \({188}\) ; Variable 3: \({5}\) ; Variable 4: \({92}\) ;   ,Seed: 862446; ans1: 38 [score]; ans2: 43 [score]; ans3: 34 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 862446; ans1: 38 [score]; ans2: 42 [score]; ans3: 34 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_89451401,Flynn,James,j.flynn@student.example.com,Finished,25 June 2025  11:41 AM,25 June 2025  11:48 AM,7 mins 25 secs,100.0,Variable 1: \({2000}\) ; Variable 2: \({167}\) ; Variable 3: \({5}\) ; Variable 4: \({112}\) ;   ,Seed: 333188; ans1: 33 [score]; ans2: 52 [score]; ans3: 41 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 333188; ans1: 33 [score]; ans2: 53 [score]; ans3: 41 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_22916746,Nielsen,Marcus,m.nielsen@student.example.com,Finished,25 June 2025  1:11 PM,25 June 2025  1:51 PM,39 mins 56 secs,100.0,Variable 1: \({2400}\) ; Variable 2: \({96}\) ; Variable 3: \({3}\) ; Variable 4: \({41}\) ;   ,Seed: 822428; ans1: 32 [score]; ans2: 61 [score]; ans3: 15 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 822428; ans1: 32 [score]; ans2: 61 [score]; ans3: 15 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_86172822,Torres,Michael,m.torres@student.example.com,Finished,25 June 2025  1:31 PM,25 June 2025  1:43 PM,11 mins 26 secs,100.0,Variable 1: \({2200}\) ; Variable 2: \({196}\) ; Variable 3: \({6}\) ; Variable 4: \({29}\) ;   ,Seed: 295556; ans1: 33 [score]; ans2: 58 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 295556; ans1: 33 [score]; ans2: 57 [score]; ans3: 11 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_17922675,Foster,Daniel,d.foster@student.example.com,Finished,25 June 2025  1:57 PM,25 June 2025  2:23 PM,25 mins 48 secs,70.0,Variable 1: \({2200}\) ; Variable 2: \({169}\) ; Variable 3: \({5}\) ; Variable 4: \({94}\) ;   ,Seed: 370810; ans1: 34 [score]; ans2: 12 [score]; ans3: 34 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-3-T | prt2-1-F | ATGT_false. | prt2-4-F; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 370810; ans1: 34 [score]; ans2: 59 [score]; ans3: 34 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_99282681,Brewer,Blake,b.brewer@student.example.com,Finished,25 June 2025  2:02 PM,25 June 2025  3:46 PM,1 hour 44 mins,100.0,Variable 1: \({1000}\) ; Variable 2: \({81}\) ; Variable 3: \({6}\) ; Variable 4: \({96}\) ;   ,Seed: 198447; ans1: 14 [score]; ans2: 11 [score]; ans3: 35 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 198447; ans1: 14 [score]; ans2: 11 [score]; ans3: 35 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_27916588,Moore,Rebecca,r.moore@student.example.com,Finished,25 June 2025  2:33 PM,25 June 2025  2:36 PM,2 mins 57 secs,70.0,Variable 1: \({2400}\) ; Variable 2: \({119}\) ; Variable 3: \({5}\) ; Variable 4: \({47}\) ;   ,Seed: 339329; ans1: 24 [score]; ans2: 58 [score]; ans3: 17.155 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-3-T | prt2-1-F | ATGT_true. | prt2-4-T | prt2-5-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 339329; ans1: 24 [score]; ans2: 46 [score]; ans3: 17 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_83240469,Blanchard,Jane,j.blanchard@student.example.com,Finished,25 June 2025  3:03 PM,25 June 2025  3:15 PM,12 mins 15 secs,100.0,Variable 1: \({1600}\) ; Variable 2: \({169}\) ; Variable 3: \({5}\) ; Variable 4: \({69}\) ;   ,Seed: 365727; ans1: 34 [score]; ans2: 43 [score]; ans3: 25 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 365727; ans1: 34 [score]; ans2: 43 [score]; ans3: 25 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_19967695,Jones,Crystal,c.jones@student.example.com,Finished,25 June 2025  3:23 PM,25 June 2025  3:32 PM,8 mins 17 secs,100.0,Variable 1: \({1600}\) ; Variable 2: \({188}\) ; Variable 3: \({6}\) ; Variable 4: \({46}\) ;   ,Seed: 414901; ans1: 31 [score]; ans2: 40 [score]; ans3: 17 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 414901; ans1: 31 [score]; ans2: 40 [score]; ans3: 17 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_87345354,George,Christine,c.george@student.example.com,Finished,25 June 2025  3:35 PM,25 June 2025  3:39 PM,3 mins 53 secs,100.0,Variable 1: \({2200}\) ; Variable 2: \({157}\) ; Variable 3: \({3}\) ; Variable 4: \({46}\) ;   ,Seed: 223523; ans1: 52 [score]; ans2: 92 [score]; ans3: 17 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 223523; ans1: 52 [score]; ans2: 92 [score]; ans3: 17 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_65441675,Williams,John,j.williams@student.example.com,Finished,25 June 2025  3:51 PM,25 June 2025  4:01 PM,10 mins 24 secs,100.0,Variable 1: \({1000}\) ; Variable 2: \({52}\) ; Variable 3: \({6}\) ; Variable 4: \({58}\) ;   ,Seed: 65095; ans1: 9 [score]; ans2: 7 [score]; ans3: 21 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 65095; ans1: 9 [score]; ans2: 7 [score]; ans3: 21 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_56737561,Adkins,Carla,c.adkins@student.example.com,Finished,25 June 2025  4:01 PM,25 June 2025  4:03 PM,2 mins 29 secs,70.0,Variable 1: \({1000}\) ; Variable 2: \({184}\) ; Variable 3: \({3}\) ; Variable 4: \({49}\) ;   ,Seed: 513600; ans1: 61 [score]; ans2: 49 [score]; ans3: 18 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 0 | prt4-2-F,Seed: 513600; ans1: 61 [score]; ans2: 49 [score]; ans3: 18 [score]; ans4: true [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
id_67127448,Thompson,Anne,a.thompson@student.example.com,Finished,29 June 2025  12:24 PM,29 June 2025  12:29 PM,4 mins 48 secs,100.0,Variable 1: \({1400}\) ; Variable 2: \({117}\) ; Variable 3: \({7}\) ; Variable 4: \({101}\) ;   ,Seed: 871225; ans1: 17 [score]; ans2: 19 [score]; ans3: 37 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T,Seed: 871225; ans1: 17 [score]; ans2: 19 [score]; ans3: 37 [score]; ans4: false [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-3-T | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-2-T
